id,email,business_type,detected_niche,clean_name,email_valid,created_at
mass-1780585203405-65133,contact@artisanparlor-brisbane.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65135,hello@eliteparlor-melbourne.com,Bakery,Bakery,Bakery,YES,2026-06-04 15:00:03
mass-1780585203405-65136,hello@modernplace-sandiego.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65140,contact@divineboutique-london.com,Boutique,Boutique,Boutique,YES,2026-06-04 15:00:03
mass-1780585203405-65142,owner@glamourhub-dallas.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65143,info@sharpkitchen-glasgow.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65144,owner@divinecollective-manchester.com,Boutique,Boutique,Boutique,YES,2026-06-04 15:00:03
mass-1780585203405-65145,contact@artisanhub-fukuoka.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65146,hello@artisanplace-dallas.com,Cafe,Cafe,Cafe,YES,2026-06-04 15:00:03
mass-1780585203405-65148,owner@goldenbakeshop-brisbane.com,Bakery,Bakery,Bakery,YES,2026-06-04 15:00:03
mass-1780585203405-65149,owner@artisanparlor-vancouver.com,Boutique,Boutique,Boutique,YES,2026-06-04 15:00:03
mass-1780585178281-65051,hello@goldenplace-philadelphia.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65052,info@eliteclinic-toronto.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65053,owner@sharpcollective-sanantonio.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65054,owner@glamourstylists-glasgow.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65055,info@divinestudio-ottawa.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65056,contact@modernbakeshop-sanantonio.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65058,hello@radiantbakeshop-phoenix.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65059,hello@sharpcollective-sapporo.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65060,contact@glamourbakeshop-sandiego.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65061,hello@pureplace-phoenix.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65062,contact@luxekitchen-calgary.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65064,hello@radiantbeautybar-sydney.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65067,info@sweethub-fukuoka.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65068,info@radiantkitchen-sanantonio.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65069,hello@sharphub-calgary.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65070,info@elitewellness-melbourne.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65071,info@luxecorner-fukuoka.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65075,hello@eliteparlor-london.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65076,owner@purehub-chicago.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65077,info@serenitybeautybar-dallas.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65079,contact@rusticplace-newyorkcity.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65080,hello@sharpcorner-london.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65081,contact@sweetparlor-melbourne.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65082,hello@sweetkitchen-ottawa.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65088,owner@goldenwellness-nagoya.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65089,contact@radiantplace-chicago.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65090,info@sweetplace-vancouver.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:38
mass-1780585178281-65091,owner@urbanhub-adelaide.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65093,hello@sharpcorner-manchester.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:38
mass-1780585178281-65094,contact@artisanstudio-newyorkcity.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585178281-65096,contact@modernwellness-phoenix.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:38
mass-1780585142577-65001,owner@elitekitchen-osaka.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:03
mass-1780585142577-65002,owner@sweetparlor-perth.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:03
mass-1780585142577-65003,info@goldenplace-sandiego.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:03
mass-1780585142577-65005,owner@artisanplace-fukuoka.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65006,hello@radiantspot-melbourne.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:03
mass-1780585142577-65007,info@divinecollective-chicago.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65008,contact@rusticspot-glasgow.com,Bakery,Bakery,Bakery,YES,2026-06-04 14:59:03
mass-1780585142577-65009,owner@divinestylists-sydney.com,Boutique,Boutique,Boutique,YES,2026-06-04 14:59:03
mass-1780585142577-65011,owner@luxetreats-phoenix.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65014,owner@urbankitchen-calgary.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65016,contact@moderntreats-austin.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65017,owner@luxetreats-sapporo.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
mass-1780585142577-65018,owner@serenitybeautybar-adelaide.com,Cafe,Cafe,Cafe,YES,2026-06-04 14:59:03
